corpus_id,title,authors,year,field
208253430,A Description of the Southern Rural Access Program's Practice Management Strategies,"Graham L.  Adams , Curtis E.  Holloman , Jeannie M.  Nye , Rita  Salain , Kelli G.  Glenn , Sally  Harrison , Mary M.  Patterson ",2003,Medicine
196816241,Benzoxaboroles — Old Compounds with New Applications,"Agnieszka  Adamczyk‐Wozniak , Michał K. Cyrański , A.  Zubrowska , Andrzej  Sporzyński ",2010,Chemistry
196992420,Benzoxaboroles – Old compounds with new applications,"Agnieszka  Adamczyk-Woźniak , Michał K. Cyrański , Anna  Żubrowska , Andrzej  Sporzyński ",2009,Chemistry
209829210,TEMPERATURE AND DENSITY IN GASEOUS NEBULAE.,M.  Perinotto ,1971,
210231963,TEMPERATURE AND DENSITY IN GASEOUS NEBULAE. II.,M.  Perinotto ,1971,Materials Science
96703436,Baeyer–Villiger oxidation of ketones with hydrogen peroxide catalyzed by Sn-palygorskite,"Ziqiang  Lei , Qinghua  Zhang , Jujie  Luo , Xiaoyan  He ",2005,Chemistry
197318644,Baeyer—Villiger Oxidation of Ketones with Hydrogen Peroxide Catalyzed by Sn-Palygorskite.,"Ziqiang  Lei , Qinghua  Zhang , Jujie  Luo , Xiaoyan  He ",2005,Chemistry
91530616,ChemInform Abstract: Palladium and Phase Transfer Catalyzed Heck Cross Coupling Reaction in Water under Microwave Irradiation.,"Jin-Xian  Wang , Zhanxiang  Liu , Yulai  Hu , Bangguo  Wei , Lin Shan Bai ",2002,Chemistry
196974662,ChemInform Abstract: Palladium and Phase Transfer Catalyzed Heck Cross Coupling Reaction in Water under Microwave Irradiation.,"Jin-Xian  Wang , Zhanxiang  Liu , Yulai  Hu , Bangguo  Wei , Lin  Bai ",2002,Chemistry
15354768,1 1 6 N ov 2 00 2 B → X s + missing energy in models with large extra dimensions,Namit  Mahajan ,2002,
5415332,Ju l 2 00 3 B → X s + missing energy in models with large extra dimensions,Namit  Mahajan ,2003,
199613992,Value of Scanning in Diagnosis and Treatment of Thyroid Cancer,J M Henk ,1974,Medicine
33879964,Proceedings: Value of scanning in diagnosis and treatment of thyroid cancer.,J M Henk ,1974,Medicine
196765490,"Structure of an Acid Neodymium(III) Cerium(IV) Sulfate Hydrate, H9Nd7Ce6(SO4)27×72.33 H2O.","John C. Barnes , J. D. Paton , K. F. Seaward ",1994,Chemistry
197134779,"Structure of an acid neodymium(III) cerium(IV) sulfate hydrate, H9Nd7Ce6(SO4)27.72.33H2O","John C. Barnes , J. D. Paton , K. F. Seaward ",1993,Chemistry
121332633,Strangelets with finite entropy.,"Dan M. Jensen , Jes  Madsen ",1996,Physics
6889659,Strangelets with finite entropy.,"  Jensen ,   Madsen ",1995,"Physics, Medicine"
142583128,Clarence Darrow for the Defense,Irving  Stone ,1941,Sociology
162191432,Clarence Darrow for the Defense: A Biography,"Bessie Louise Pierce , Irving  Stone ",1943,History
95682025,Reaction of rotenoids with hydrazine,"Ivanka  Kostova , N.  Spassovska , L  Maneva , Evgeny  Golovinsky , Iliya  Ognyanov ",1986,Chemistry
197074625,Reaction of Rotenoids with Hydrazine.,"Ivanka  Kostova , N.  Spassovska , L  Maneva , Evgeny  Golovinsky , Iliya  Ognyanov ",1987,Chemistry
197392881,Electrochemical Trifluoromethylation of Olefins; Product-Selectivity and Mechanistic Aspects.,Kenji  Uneyama ,1991,Chemistry
96004548,Electrochemical trifluoromethylation of olefins; Product-selectivity and mechanistic aspects,Kenji  Uneyama ,1991,Chemistry
25614480,Enhancing competence in graduates through a transition to practice program in neurological surgery.,"Gregory J. A. Murad ,   Lister , William A. Friedman , Gwen  Lombard ",2009,Medicine
44410822,Enhancing competence in graduates through a transition to practice program in neurological surgery.,"Gregory J Murad , J R Lister , William A Friedman , Gwen  Lombard ",2010,Medicine
44589865,Adalimumab in the treatment of rheumatoid arthritis.,"Paraskevi V. Voulgari , Evripidis  Kaltsonoudis , Charalampos  Papagoras , Alexandros A. Drosos ",2012,Medicine
1691405,Adalimumab in the treatment of rheumatoid arthritis.,"Paraskevi V Voulgari , Alexandros A Drosos ",2014,Medicine
204398732,Local Government Finance of Schooling in South Africa: A Discussion Document. Working Paper No. 12.,Leon  Tikly ,1996,Political Science
151265927,Local Government Finance of Schooling in South Africa: A Discussion Document,Leon P Tikly ,1996,Political Science
115231329,Linking Classroom Learning to the Community Through Service Learning,Mary Ellen Trail Ross ,2012,Medicine
205571743,Linking classroom learning to the community through service learning.,Mary Ellen Trail Ross ,2012,Medicine
52800160,ERRATUM: Competitive environments sustain costly altruism with negligible assortment of interactions,"C. Patrick Doncaster , Adam  Jackson , Richard A. Watson ",2014,Economics
17837173,Competitive environments sustain costly altruism with negligible assortment of interactions,"C. Patrick Doncaster , Adam  Jackson , Richard A. Watson ",2013,"Economics, Biology, Medicine"
4377568,An electrogenic amino acid transporter in the apical membrane of cultured human bronchial epithelial cells,"Luis J. V. Galietta , Luciana  Musante , Leila  Romio , Ubaldo  Caruso , A. R. Fantasia , Andrea  Gazzolo , Luca  Romano , Oliviero  Sacco , Giovanni A. Rossi , Luigi  Varesio , Olga  Zegarra-Moran ",1998,"Medicine, Biology"
9804547,An electrogenic amino acid transporter in the apical membrane of cultured human bronchial epithelial cells.,"L J Galietta , L  Musante , L  Romio , U  Caruso , A  Fantasia , A  Gazzolo , L  Romano , O  Sacco , G A Rossi , L  Varesio , O  Zegarra-Moran ",1998,Biology Medicine
196646969,Amino Acid Sequence of the 26 kDa Subunit of Legumin-Type Seed Storage Protein of Common Buckwheat (Fagopyrum esculentum Moench): Molecular Characterization and Phylogenetic Analysis.,"Sangeeta  Bharali , Nikhil K.  Chrungoo ",2003,Chemistry
8562171,Amino acid sequence of the 26 kDa subunit of legumin-type seed storage protein of common buckwheat (Fagopyrum esculentum Moench): molecular characterization and phylogenetic analysis,"Sangeeta  Bharali , Nikhil K.  Chrungoo ",2003,"Medicine, Biology"
165023176,High repetition-rate pulse generation from SESAM-free electrically pumped VECSEL,"Nikolai B. Chichkov , Amit  Yadav , Tasnim  Munshi , Ksenia  Fedorova , Evgeny A. Viktorov , Edik U. Rafailov ",2019,Physics
203097206,High repetition-rate pulse generation from SESAM-free electrically pumped VECSEL,"Nikolai B. Chichkov , Amit  Yadav , Tasnim  Munshi , Ksenia A. Fedorova , Evgeny A. Viktorov , Edik U. Rafailov ",2019,Physics
197039000,"ChemInform Abstract: Rh(II)-Catalyzed Intramolecular Dearomatizing Annulation of N-Sulfonyl-1,2,3-triazoles: Synthesis of Polycyclic Spiroindolines.","Pranjal Protim  Bora , Zeng-Liang  Luo , Li  Chen , Qiang  Kang ",2016,Chemistry
102287236,"Rh(II)-catalyzed intramolecular dearomatizing annulation of N-sulfonyl-1,2,3-triazoles: synthesis of polycyclic spiroindolines","Pranjal P. Bora , Zeng-Liang  Luo , Li  Chen , Qiang  Kang ",2016,Chemistry
76464492,Short-Course Antimicrobial Therapy for Intraabdominal Infection.,"C  Roger , M  Bertrand , L  Muller ",2015,Medicine
47259636,Short-Course Antimicrobial Therapy for Intraabdominal Infection.,"Claire  Roger , Martin  Bertrand , Laurent  Muller ",2015,Medicine
9244489,Searching for oil through an interactive graphic terminal,A. C. Reid ,1975,Computer Science
5540133,Searching for oil through an interactive graphic terminal,A. C. Reid ,1974,Computer Science
7594741,Self-treatment patterns among clients attending sexually transmitted disease clinics and the effects of self-treatment on STD symptom duration. The Study Group.,"D E Irwin , J C Thomas , C E Spitters , P A Leone , J D Stratton , D H Martin , J M Zenilman , J R Schwebke , E W Hook ",1997,Medicine
71836758,Self-treatment patterns among clients attending sexually transmitted disease clinics and the effect of self-treatment on STD symptom duration,"Debra E. Irwin , James C. Thomas , Christopher E. Spitters , Peter A. Leone , Janice D. Stratton , David H. Martin , Jonathan Mark Zenilman , Jane R. Schwebke , Edward W. Hook ",1997,Medicine
23304217,Cognitive behavioral therapy for panic disorder and comorbidity: more of the same or less of more?,"Michelle G Craske , Todd J Farchione , Laura B Allen , Velma  Barrios , Milena  Stoyanova , Raphael  Rose ",2007,Medicine
143493727,Cognitive behavioral therapy for panic disorder and comorbidity: more of the same or less of more?,"Michelle G. Craske , Todd J. Farchione , Laura B. Allen , Velma  Barrios , Milena  Stoyanova , Raphael D. Rose ",2007,Psychology
13276178,Wavelength-tunable few-cycle optical pulse generation from an all-fiber erbium-doped laser system,"A.V.  Andrianov , S.V.  Muraviev , A.V.  Kim , A.A.  Sysoliatin ",2009,Physics
135811287,Wavelength-tunable few-cycle optical pulse generation from an all-fiber erbium-doped laser system,"A. V. Andrianov , S. V. Muraviev , A. V. Kim , A. A. Sysoliatin ",2009,Materials Science
106408912,Obituary: Dr Thomas K. Hunt,Rajgopal  Mani ,2019,Medicine
198998265,Obituary: Dr Thomas K. Hunt.,Rajgopal  Mani ,2019,
181898713,A microparticulate based formulation to protect therapeutic enzymes from proteolytic digestion: phenylalanine ammonia lyase as case study,"Irene Pereira de Sousa , Charlotte  Gourmel , Olena  Berkovska , Michael  Burger , Jean-Christophe  Leroux ",2019,Biology
211526395,A microparticulate based formulation to protect therapeutic enzymes from proteolytic digestion: phenylalanine ammonia lyase as case study,"Irene  Pereira de Sousa , Charlotte  Gourmel , Olena  Berkovska , Michael  Burger , Jean-Christophe  Leroux ",2020,Chemistry Medicine
197008968,"Efficient Access to 2,3-Diarylimidazo[1,2-a]pyridines via a One-Pot, Ligand-Free, Palladium-Catalyzed Three-Component Reaction under Microwave Irradiation","Yuanxiang  Wang , Brendan  Frett , Hong-yu  Li ",2014,Chemistry
9918085,"Efficient Access to 2,3-Diarylimidazo[1,2-a]pyridines via a One-Pot, Ligand-Free, Palladium-Catalyzed Three-Component Reaction under Microwave Irradiation","Yuanxiang  Wang , Brendan  Frett , Hong-yu  Li ",2014,Chemistry Medicine
133033642,"Indexing the intelligence : Some inferences, some speculations",Rodney  Brunt ,2001,Geography
62082874,"Indexing the intelligence Some inferences , some speculations",Rodney  Brunt ,2001,Computer Science
80230421,Non traumatic pseudoaneurysm of the cystic artery as a cause of haemobilia,"Raúl Medina Velázquez , José Antonio Casimiro Pérez , María Asunción Acosta Mérida , Joaquín Marchena Gómez ",2018,Medicine
135444783,Non traumatic pseudoaneurysm of the cystic artery as a cause of haemobilia.,"Raúl  Medina Velázquez , José Antonio Casimiro Pérez , María Asunción Acosta Mérida , Joaquín  Marchena Gómez ",2018,Medicine
2952184,Catalytic Efficiency of Iron(III) Oxides in Decomposition of Hydrogen Peroxide: Competition between the Surface Area and Crystallinity of Nanoparticles,"Martin  Hermanek , Radek  Zboril , Ivo  Medrik , Jiri  Pechousek , Cenek  Gregor ",2007,Chemistry Medicine
197243860,Catalytic Efficiency of Iron(III) Oxides in Decomposition of Hydrogen Peroxide: Competition Between the Surface Area and Crystallinity of Nanoparticles.,"Martin  Hermanek , Radek  Zboril , Ivo  Medrik , Jiri  Pechousek , Cenek  Gregor ",2007,Chemistry
213437768,"Native Southern Transformations, or, Light in August and Werewolves",Eric Gary  Anderson ,2019,Geography
135361605,"Native Southern Transformations, or, Light in August and Werewolves",Eric Gary  Anderson ,2019,Geography
138538554,EVALUATION OF DAMAGE IN STEELS SUBJECTED TO EXPLOITATION LOADING - DESTRUCTIVE AND NON-DESTRUCTIVE METHODS,"Zbigniew L. Kowalewski , Sławomir  Mackiewicz , Jacek  Szelążek , Krystyna  Pietrzak , Bolesław  Augustyniak ",2009,Materials Science
120267477,EVALUATION OF DAMAGE IN STEELS SUBJECTED TO EXPLOITATION LOADING - DESTRUCTIVE AND NON-DESTRUCTIVE METHODS,"Zbigniew L. Kowalewski , Sławomir  Mackiewicz , Jacek  Szelążek , Krystyna  Pietrzak , Bolesław  Augustyniak ",2008,Physics
54360712,A Direct Digital Frequency Synthesizer Based on the Quasi-Linear Interpolation Method,"Ashkan  Ashrafi , Reza R. Adhami , Aleksandar  Milenkovic ",2010,Computer Science Mathematics
6969699,A Direct Digital Frequency Synthesizer Based on the Quasi-Linear Interpolation Method,"Ashkan  Ashrafi , Reza  Adhami , Aleksandar  Milenkovic ",2010,Computer Science
196909273,Hypervalent Iodine in Synthesis XXXII: A Novel Way for the Synthesis of N-Sulfonylsulfilimines from Sulfides and Sulfonamides Using Iodosobenzene Diacetate,"Wei  Ou , Zhen-Chu  Chen ",1999,Chemistry
196695762,Hypervalent Iodine in Synthesis. Part 32. A Novel Way for the Synthesis of N-Sulfonylsulfilimines from Sulfides and Sulfonamides Using Iodosobenzene Diacetate.,"Wei  Ou , Zhen‐Chu  Chen ",2000,Chemistry
204178587,Experimental study of the propagation of sound into a fast bottom from an overlying fluid wedge,"J. V.  Sanders , A. B.  Coppens , G. B.  Netzorg ",1978,Physics
122457260,Experimental study of the propagation of sound into a fast bottom from an overlying fluid wedge,"James V. Sanders , A. B. Coppens , G. B. Netzorg ",1978,Physics
113482475,Letter to the Editor. Location of the terminal hinge axis by intraoral means.,Joseph George  Naylor ,1970,Engineering
46775927,Letter to the Editor. Location of the terminal hinge axis by intraoral means.,J G Naylor ,1970,Medicine
52983444,Use of Raman spectroscopy to screen diabetes mellitus with machine learning tools,"Edgar  Guevara , Juan Carlos Torres-Galvan , Miguel G. Ramírez-Elías , Claudia  Luevano-Contreras , Francisco Javier González ",2018,Medicine Computer Science
201143110,Use of Raman spectroscopy to screen diabetes mellitus with machine learning tools: reply to comment,"Edgar  Guevara , Juan Carlos Torres-Galvan , Miguel G. Ramírez-Elías , Claudia  Luevano-Contreras , Francisco Javier González ",2019,"Computer Science, Medicine"
42931026,Update in HIV Medicine for the Generalist,"MPH  Amina A. Chaudhry MD , PhD  Gail Berkenblit MD , Allen L. Gifford MD, MPH  Joseph Cofrancesco Jr MD , James  Sosman MD, Lynn E. Sullivan MD",2010,Medicine
7593622,Update in HIV Medicine for the Generalist,"Amina A. Chaudhry MD MPH , Allen L. Gifford MD, Joseph Cofrancesco Jr. MD MPH , James  Sosman MD, PhD  Gail Berkenblit MD , Lynn E. Sullivan MD",2008,Medicine
94804513,Influence of van der Waals force on the pull-in parameters of cantilever type nanoscale electrostatic actuators,"Asghar  Ramezani , Aria  Alasty , Javad  Akbari ",2006,Materials Science
98134107,Influence of van der Waals Force on the Pull-In Parameters of Cantilever Type Nanoscale Electrostatic Actuators,"Asghar  Ramezani , Aria  Alasty , Javad  Akbari ",2006,Chemistry
67388651,Preface: Proceedings of the XX. Anniversary of International Scientific Conference – The Application of Experimental and Numerical Methods in Fluid Mechanics and Energy 2016,"Richard  Lenhard , Katarína  Kaduchová ",2016,Computer Science
64363310,Sciences Committee Reviewers: Proceedings of the XX. Anniversary of International Scientific Conference – The Application of Experimental and Numerical Methods in Fluid Mechanics and Energy 2016,"Richard  Lenhard , Katarína  Kaduchová ",2016,Computer Science
139239731,Stabilization of tokamak plasma by lithium streams,Leonid E. Zakharov ,2000,Materials Science
123396694,Stabilization of tokamak plasma by lithium streams,Leonid E. Zakharov ,2002,Physics
109153273,Electron traps and excess current induced by hot-hole injection into thin SiO/sub 2/ films,"K.  Kobayashi , A.  Teramoto , M.  Hirayama ",1995,Engineering
97887678,Electron traps and excess current induced by hot-hole injection into thin SiO2 films,"Kiyoteru  Kobayashi , Akinobu  Teramoto , Yasuji  Matsui , Makoto  Hirayama , Akihiko  Yasuoka , Tadashi  Nakamura ",1996,Chemistry
9401901,Synthesis and Crystal Structure of the Two-Dimensional Coordination Polymer (Ph(3)Sn)(3)Fe(CN)(6).H(2)O.2CH(3)CN.,"Jian  Lu , William T. A. Harrison , Allan J. Jacobson ",1996,Medicine
96724279,Synthesis and Crystal Structure of the Two-Dimensional Coordination Polymer (Ph3Sn)3Fe(CN)6·H2O·2CH3CN,"Jian  Lu , William T. A. Harrison , Allan J. Jacobson ",1996,Chemistry
77987192,"UCLA Forum in Medical Sciences, no. 23: Cellular basis of chemical messengers in the digestive system: Edited by M. I. Grossman, M. A. B. Brazier, and J. Lechago. 359 pp., $28.00. Academic Press, New York, New York, 1981",Gabriel M. Makhlouf ,1982,Medicine
150051249,"UCLA Forum in Medical Sciences, no. 23: Cellular basis of chemical messengers in the digestive system",Gabriel M. Makhlouf ,1982,Medicine
42695792,Colorectal Cancer Surgery in Extreme Elderly Population,"Javier Gallego  Plazas , Elena  Asensio , Juan C.  Navalon , Inmaculada  Lozano , Jose M.  Navarro , Guillermo  Ricote , Montse  Olcina , Almudena  Cotes , Henry M.  Ore , Alejandra  Magdaleno , Maria C.  Ors , Maria J.  Escudero , Miguel A.  Morcillo ",2015,Medicine
